arch,corpus,embed_size,embedder,evaluation,job_name,neg_pos_ratio,num_epochs,num_vocab,param_name,regime,score,standardize,task
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1400.0,16384,param_1,expert,0.5378448918717376,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1500.0,16384,param_1,expert,0.5370991797166293,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1600.0,16384,param_1,expert,0.5385906040268457,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1700.0,16384,param_1,expert,0.5397091722595079,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1800.0,16384,param_1,expert,0.5376584638329605,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1900.0,16384,param_1,expert,0.5376584638329605,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,,,16384,param_1,novice,0.5062388591800356,,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,0.0,16384,param_1,expert,0.5002970885323826,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,100.0,16384,param_1,expert,0.5668449197860963,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,200.0,16384,param_1,expert,0.5692216280451574,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,300.0,16384,param_1,expert,0.563081798375916,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,400.0,16384,param_1,expert,0.5571400277282629,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,500.0,16384,param_1,expert,0.5589225589225589,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,600.0,16384,param_1,expert,0.5585264408793821,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,700.0,16384,param_1,expert,0.5571400277282629,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,800.0,16384,param_1,expert,0.5575361457714398,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,900.0,16384,param_1,expert,0.5618934442463854,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1000.0,16384,param_1,expert,0.5624876213111507,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1100.0,16384,param_1,expert,0.5628837393543276,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1200.0,16384,param_1,expert,0.5642701525054467,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1300.0,16384,param_1,expert,0.5660526836997425,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1400.0,16384,param_1,expert,0.5684293919588037,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1500.0,16384,param_1,expert,0.5672410378292732,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1600.0,16384,param_1,expert,0.5654585066349772,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1700.0,16384,param_1,expert,0.5664488017429193,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1800.0,16384,param_1,expert,0.5666468607645079,1.0,nyms_ant_jw
aligner,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1900.0,16384,param_1,expert,0.5664488017429193,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,,,16384,param_1,novice,0.4937611408199644,,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,0.0,16384,param_1,expert,0.5228758169934641,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,100.0,16384,param_1,expert,0.5474351356704298,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,200.0,16384,param_1,expert,0.5476331946920182,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,300.0,16384,param_1,expert,0.5476331946920182,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,400.0,16384,param_1,expert,0.5480293127351951,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,500.0,16384,param_1,expert,0.5474351356704298,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,600.0,16384,param_1,expert,0.5476331946920182,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,700.0,16384,param_1,expert,0.5476331946920182,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,800.0,16384,param_1,expert,0.5476331946920182,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,900.0,16384,param_1,expert,0.5478312537136066,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1000.0,16384,param_1,expert,0.5478312537136066,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1100.0,16384,param_1,expert,0.5480293127351951,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1200.0,16384,param_1,expert,0.5478312537136066,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1300.0,16384,param_1,expert,0.5476331946920182,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1400.0,16384,param_1,expert,0.5476331946920182,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1500.0,16384,param_1,expert,0.5474351356704298,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1600.0,16384,param_1,expert,0.5474351356704298,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1700.0,16384,param_1,expert,0.5474351356704298,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1800.0,16384,param_1,expert,0.5476331946920182,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1900.0,16384,param_1,expert,0.5476331946920182,1.0,nyms_syn_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,,,16384,param_1,novice,0.5005592841163311,,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,0.0,16384,param_1,expert,0.4817300521998509,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,100.0,16384,param_1,expert,0.4757643549589858,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,200.0,16384,param_1,expert,0.4752050708426547,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,300.0,16384,param_1,expert,0.4752050708426547,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,400.0,16384,param_1,expert,0.4750186428038777,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,500.0,16384,param_1,expert,0.4750186428038777,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,600.0,16384,param_1,expert,0.4750186428038777,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,700.0,16384,param_1,expert,0.4750186428038777,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,800.0,16384,param_1,expert,0.4750186428038777,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,900.0,16384,param_1,expert,0.4750186428038777,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1000.0,16384,param_1,expert,0.4752050708426547,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1100.0,16384,param_1,expert,0.4752050708426547,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1200.0,16384,param_1,expert,0.4752050708426547,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1300.0,16384,param_1,expert,0.4752050708426547,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1400.0,16384,param_1,expert,0.4752050708426547,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1500.0,16384,param_1,expert,0.4752050708426547,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1600.0,16384,param_1,expert,0.4752050708426547,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1700.0,16384,param_1,expert,0.4753914988814318,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1800.0,16384,param_1,expert,0.4755779269202088,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1900.0,16384,param_1,expert,0.4755779269202088,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,,,16384,param_1,novice,0.4994407158836689,,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,0.0,16384,param_1,expert,0.5182699478001491,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,100.0,16384,param_1,expert,0.4778150633855332,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,200.0,16384,param_1,expert,0.4776286353467562,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,300.0,16384,param_1,expert,0.4776286353467562,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,400.0,16384,param_1,expert,0.477069351230425,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,500.0,16384,param_1,expert,0.477069351230425,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,600.0,16384,param_1,expert,0.476882923191648,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,700.0,16384,param_1,expert,0.4765100671140939,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,800.0,16384,param_1,expert,0.476323639075317,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,900.0,16384,param_1,expert,0.4765100671140939,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1000.0,16384,param_1,expert,0.4765100671140939,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1100.0,16384,param_1,expert,0.476323639075317,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1200.0,16384,param_1,expert,0.4761372110365399,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1300.0,16384,param_1,expert,0.4761372110365399,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1400.0,16384,param_1,expert,0.4759507829977629,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1500.0,16384,param_1,expert,0.4759507829977629,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1600.0,16384,param_1,expert,0.4755779269202088,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1700.0,16384,param_1,expert,0.4755779269202088,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1800.0,16384,param_1,expert,0.4755779269202088,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1900.0,16384,param_1,expert,0.4757643549589858,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,,,16384,param_1,novice,0.5062388591800356,,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,0.0,16384,param_1,expert,0.477124183006536,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,100.0,16384,param_1,expert,0.5472370766488414,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,200.0,16384,param_1,expert,0.5456526044761338,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,300.0,16384,param_1,expert,0.5460487225193108,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,400.0,16384,param_1,expert,0.5452564864329571,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,500.0,16384,param_1,expert,0.5450584274113686,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,600.0,16384,param_1,expert,0.5450584274113686,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,700.0,16384,param_1,expert,0.5450584274113686,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,800.0,16384,param_1,expert,0.5448603683897801,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,900.0,16384,param_1,expert,0.5448603683897801,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1000.0,16384,param_1,expert,0.5444642503466033,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1100.0,16384,param_1,expert,0.5444642503466033,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1200.0,16384,param_1,expert,0.5440681323034264,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1300.0,16384,param_1,expert,0.5440681323034264,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1400.0,16384,param_1,expert,0.5442661913250149,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1500.0,16384,param_1,expert,0.5440681323034264,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1600.0,16384,param_1,expert,0.5436720142602496,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1700.0,16384,param_1,expert,0.5436720142602496,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1800.0,16384,param_1,expert,0.5436720142602496,1.0,nyms_ant_jw
classifier,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1900.0,16384,param_1,expert,0.5436720142602496,1.0,nyms_ant_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,,,16384,param_1,novice,0.4937611408199644,,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,0.0,16384,param_1,expert,0.5230738760150525,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,100.0,16384,param_1,expert,0.5611012081600317,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,200.0,16384,param_1,expert,0.5797187561893444,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,300.0,16384,param_1,expert,0.5733808674985146,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,400.0,16384,param_1,expert,0.5622895622895623,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,500.0,16384,param_1,expert,0.5601109130520895,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,600.0,16384,param_1,expert,0.5517924341453754,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,700.0,16384,param_1,expert,0.5478312537136066,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,800.0,16384,param_1,expert,0.5452564864329571,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,900.0,16384,param_1,expert,0.5424836601307189,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1000.0,16384,param_1,expert,0.5426817191523073,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1100.0,16384,param_1,expert,0.5412953060011884,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1200.0,16384,param_1,expert,0.5442661913250149,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1300.0,16384,param_1,expert,0.5444642503466033,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1400.0,16384,param_1,expert,0.5420875420875421,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1500.0,16384,param_1,expert,0.5412953060011884,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1600.0,16384,param_1,expert,0.5391166567637156,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1700.0,16384,param_1,expert,0.5403050108932462,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1800.0,16384,param_1,expert,0.5369380075262428,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1900.0,16384,param_1,expert,0.5349574173103585,1.0,nyms_syn_jw
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,,,16384,param_1,novice,0.5005592841163311,,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,0.0,16384,param_1,expert,0.4817300521998509,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,100.0,16384,param_1,expert,0.4917971662938106,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,200.0,16384,param_1,expert,0.5234899328859061,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,300.0,16384,param_1,expert,0.5398956002982849,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,400.0,16384,param_1,expert,0.5535048471290082,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,500.0,16384,param_1,expert,0.5557419835943326,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,600.0,16384,param_1,expert,0.5624533929903057,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,700.0,16384,param_1,expert,0.5659955257270693,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,800.0,16384,param_1,expert,0.5687919463087249,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,900.0,16384,param_1,expert,0.5699105145413871,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1000.0,16384,param_1,expert,0.5712155108128263,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1100.0,16384,param_1,expert,0.5717747949291574,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1200.0,16384,param_1,expert,0.5684190902311708,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1300.0,16384,param_1,expert,0.5678598061148397,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1400.0,16384,param_1,expert,0.5665548098434005,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1500.0,16384,param_1,expert,0.5673005219985086,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1600.0,16384,param_1,expert,0.5656226696495152,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1700.0,16384,param_1,expert,0.5646905294556301,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1800.0,16384,param_1,expert,0.5633855331841909,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1900.0,16384,param_1,expert,0.5631991051454138,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,,,16384,param_1,novice,0.4994407158836689,,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,0.0,16384,param_1,expert,0.5182699478001491,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,100.0,16384,param_1,expert,0.4904921700223714,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,200.0,16384,param_1,expert,0.4574944071588367,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,300.0,16384,param_1,expert,0.4463087248322148,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,400.0,16384,param_1,expert,0.4517151379567487,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,500.0,16384,param_1,expert,0.464765100671141,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,600.0,16384,param_1,expert,0.4809843400447427,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,700.0,16384,param_1,expert,0.4972035794183445,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,800.0,16384,param_1,expert,0.5089485458612976,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,900.0,16384,param_1,expert,0.5192020879940343,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1000.0,16384,param_1,expert,0.5300149142431022,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1100.0,16384,param_1,expert,0.5357941834451901,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,random_normal,identification,norman_2019-03-12-15-24-12_num1,1.0,1200.0,16384,param_1,expert,0.5395227442207308,1.0,nyms_ant_jwshuffled
